code_commune_insee,nom_commune,code_epci,type_scrutin,annee,tour,date_scrutin,inscrits,votants,abstention,blancs,nuls,exprimes,turnout_pct,blancs_pct,nuls_pct,voix_fn,voix_pct_fn,voix_lr,voix_pct_lr,voix_ps,voix_pct_ps,voix_eelv,voix_pct_eelv,voix_modem,voix_pct_modem,voix_other,voix_pct_other,voix_lrem,voix_pct_lrem,voix_rn,voix_pct_rn,voix_lfi,voix_pct_lfi,voix_fg,voix_pct_fg,voix_dlf,voix_pct_dlf,voix_lo,voix_pct_lo,voix_npa,voix_pct_npa,voix_re,voix_pct_re,voix_nupes,voix_pct_nupes,voix_hollande,voix_pct_hollande,voix_sarkozy,voix_pct_sarkozy,voix_melenchon,voix_pct_melenchon,voix_bayrou,voix_pct_bayrou,voix_lepen,voix_pct_lepen,voix_joly,voix_pct_joly,voix_dupont_aignan,voix_pct_dupont_aignan,voix_poutou,voix_pct_poutou,voix_arthaud,voix_pct_arthaud,voix_cheminade,voix_pct_cheminade,voix_macron,voix_pct_macron,voix_fillon,voix_pct_fillon,voix_hamon,voix_pct_hamon,voix_lassalle,voix_pct_lassalle,voix_asselineau,voix_pct_asselineau,voix_roussel,voix_pct_roussel,voix_jadot,voix_pct_jadot,voix_hidalgo,voix_pct_hidalgo,voix_pecresse,voix_pct_pecresse,voix_zemmour,voix_pct_zemmour,estime_x,fn_pct,lr_pct,ps_pct,eelv_pct,modem_pct,other_pct,lrem_pct,rn_pct,lfi_pct,fg_pct,dlf_pct,lo_pct,npa_pct,re_pct,nupes_pct,hollande_pct,sarkozy_pct,melenchon_pct,bayrou_pct,lepen_pct,joly_pct,dupont_aignan_pct,poutou_pct,arthaud_pct,cheminade_pct,macron_pct,fillon_pct,hamon_pct,lassalle_pct,asselineau_pct,roussel_pct,jadot_pct,hidalgo_pct,pecresse_pct,zemmour_pct,parti_en_tete,famille_politique,population,revenu_median_uc_euros,taux_chomage_pct,delinquance_pour_1000_hab,entreprises_actives,associations_actives,taux_pauvrete_pct,estime_y,population_delta,winner_prev
44035,La Chapelle-sur-Erdre,244400404,presidentielle,2022,1,2022-04-10,14338,10825,3513,131,40,10655,0.7549867485004882,0.01210161662817552,0.003695150115473441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.0,0.3321445330830596,,,868.0,0.0814641013608634,,,71.0,0.0066635382449554,223.0,0.0209291412482402,43.0,0.0040356640075082,,,3166.0,0.2971374941342093,,,,,215.0,0.020178320037541,,,284.0,0.0266541529798216,972.0,0.091224777099953,217.0,0.0203660253402158,400.0,0.0375410605349601,657.0,0.0616611919286719,False,,,,,,,,,,,,,,,,,,0.3321445330830596,,0.08146410136086345,,0.00666353824495542,0.020929141248240263,0.004035664007508212,,0.2971374941342093,,,0.02017832003754106,,0.02665415297982168,0.09122477709995308,0.020366025340215862,0.03754106053496011,0.061661191928671984,MELENCHON,LFI,20483,22769.43,8.44,24.4,2048,204,14.55,False,994.0,MACRON
44035,La Chapelle-sur-Erdre,244400404,presidentielle,2022,2,2022-04-24,14338,10754,3585,323,108,10323,0.7500348723671363,0.030035335689045935,0.01004277478147666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.0,0.2400464981110142,,,,,,,,,,,7845.0,0.7599535018889858,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,0.24004649811101425,,,,,,0.7599535018889858,,,,,,,,,,MACRON,RE,20483,22769.43,8.44,24.4,2048,204,14.55,False,0.0,MELENCHON
44047,Couëron,244400404,europeenne,2014,1,2014-05-25,15218,6848,8370,205,137,6506,0.4499934288342752,0.029935747663551403,0.020005841121495328,1626.0,0.2499231478635106,1301.0,0.1999692591454042,911.0,0.1400245926836766,781.0,0.120043037196434,651.0,0.1000614817091915,1236.0,0.1899784814017829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.2499231478635106,0.19996925914540425,0.14002459268367662,0.12004303719643405,0.10006148170919152,0.18997848140178297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,RN,21740,21070.53,9.63,25.9,2174,226,15.31,False,,
44047,Couëron,244400404,europeenne,2019,1,2019-05-26,15994,7997,7997,240,160,7597,0.5,0.030011254220332625,0.020007502813555084,,,760.0,0.100039489272081,456.0,0.0600236935632486,1064.0,0.1400552849809135,,,1064.0,0.1400552849809135,2505.0,0.3297354218770567,1216.0,0.1600631828353297,532.0,0.0700276424904567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.10003948927208109,0.06002369356324865,0.14005528498091352,,0.14005528498091352,0.32973542187705673,0.16006318283532975,0.07002764249045676,,,,,,,,,,,,,,,,,,,,,,,,,,,LREM,RE,22849,22145.34,8.88,24.9,2285,232,14.81,False,1109.0,FN
44047,Couëron,244400404,legislative,2012,1,2012-06-10,14918,9697,5221,291,194,9212,0.6500201099343076,0.030009281220996185,0.02000618748066412,,,2487.0,0.2699739470256188,2948.0,0.3200173686495875,461.0,0.0500434216239687,645.0,0.0700173686495874,0.0,0.0,,,921.0,0.0999782891880156,,,1290.0,0.1400347372991749,276.0,0.0299609205384281,92.0,0.0099869735128093,92.0,0.0099869735128093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.2699739470256188,0.3200173686495875,0.050043421623968735,0.07001736864958749,0.0,,0.09997828918801563,,0.14003473729917498,0.029960920538428137,0.00998697351280938,0.00998697351280938,,,,,,,,,,,,,,,,,,,,,,,PS,PS,21311,20655.36,9.93,26.3,2131,224,15.51,False,,
44047,Couëron,244400404,legislative,2017,1,2017-06-11,15679,9721,5958,292,194,9235,0.6200012755915556,0.030038061927785208,0.019956794568460036,,,1478.0,0.160043313481321,462.0,0.0500270709258256,369.0,0.0399566865186789,369.0,0.0399566865186789,462.0,0.0500270709258256,4340.0,0.4699512723335138,647.0,0.0700595560368164,1108.0,0.1199783432593394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.16004331348132106,0.050027070925825666,0.03995668651867894,0.03995668651867894,0.050027070925825666,0.4699512723335138,0.07005955603681646,0.11997834325933947,,,,,,,,,,,,,,,,,,,,,,,,,,,LREM,RE,22398,21708.99,9.18,25.3,2240,229,15.01,False,1087.0,PS
44047,Couëron,244400404,legislative,2022,1,2022-06-12,16479,9887,6591,297,198,9393,0.5999757266824444,0.030039445736826136,0.02002629715788409,,,658.0,0.0700521665069732,,,,,,,751.0,0.0799531566059831,,,1409.0,0.1500053231129564,,,,,,,,,,,3757.0,0.3999787075481741,2818.0,0.3000106462259129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.07005216650697328,,,,0.07995315660598318,,0.15000532311295645,,,,,,0.39997870754817416,0.3000106462259129,,,,,,,,,,,,,,,,,,,,,RE,RE,23541,22816.37,8.43,24.3,2354,235,14.51,False,1143.0,LREM
44047,Couëron,244400404,municipale,2014,1,2014-03-23,15218,8370,6848,251,167,7951,0.5500065711657248,0.02998805256869773,0.01995221027479092,,,1590.0,0.1999748459313294,2703.0,0.3399572380832599,1590.0,0.1999748459313294,,,875.0,0.1100490504339076,,,557.0,0.0700540812476418,636.0,0.0799899383725317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.1999748459313294,0.33995723808325995,0.1999748459313294,,0.11004905043390768,,0.0700540812476418,0.07998993837253175,,,,,,,,,,,,,,,,,,,,,,,,,,,PS,PS,21740,21070.53,9.63,25.9,2174,226,15.31,False,,
44047,Couëron,244400404,municipale,2020,1,2020-03-15,16154,6946,9208,278,208,6460,0.4299863810820849,0.040023034840195794,0.029945292254534985,,,840.0,0.1300309597523219,1809.0,0.280030959752322,1809.0,0.280030959752322,,,194.0,0.0300309597523219,1034.0,0.1600619195046439,194.0,0.0300309597523219,580.0,0.0897832817337461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.13003095975232198,0.280030959752322,0.280030959752322,,0.030030959752321982,0.16006191950464396,0.030030959752321982,0.08978328173374613,,,,,,,,,,,,,,,,,,,,,,,,,,,PS,PS,23077,22366.8,8.73,24.7,2308,233,14.71,False,1337.0,PS
44047,Couëron,244400404,presidentielle,2012,1,2012-04-22,14918,12056,2862,0,164,11892,0.8081512267059927,0.0,0.013603185136031851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4301.0,0.3616717120753447,3012.0,0.2532795156407669,1472.0,0.1237806929027918,1299.0,0.1092330978809283,926.0,0.0778674739320551,548.0,0.0460813992600067,148.0,0.0124453414059872,112.0,0.0094180961991254,48.0,0.0040363269424823,26.0,0.0021863437605112,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,0.36167171207534476,0.2532795156407669,0.1237806929027918,0.10923309788092836,0.07786747393205516,0.04608139926000673,0.012445341405987218,0.009418096199125462,0.004036326942482341,0.002186343760511268,,,,,,,,,,,HOLLANDE,PS,21311,20655.36,9.93,26.3,2131,224,15.51,False,,
44047,Couëron,244400404,presidentielle,2012,2,2012-05-06,14918,12233,2685,245,61,11927,0.8200160879474461,0.02002779367285212,0.004986511894057059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7395.0,0.620021799278947,4532.0,0.3799782007210531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,0.620021799278947,0.3799782007210531,,,,,,,,,,,,,,,,,,,HOLLANDE,PS,21311,20655.36,9.93,26.3,2131,224,15.51,False,0.0,HOLLANDE
44047,Couëron,244400404,presidentielle,2017,1,2017-04-23,15679,12689,2989,162,51,12477,0.8092990624402067,0.01276696351170305,0.004019229253684293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3089.0,0.2475755389917448,,,864.0,0.069247415244049,,,289.0,0.0231626192193636,182.0,0.0145868397852047,58.0,0.0046485533381421,24.0,0.0019235393123346,3738.0,0.2995912478961289,2455.0,0.1967620421575699,1436.0,0.1150917688546926,205.0,0.0164302316261921,137.0,0.0109802035745772,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,0.2475755389917448,,0.06924741524404905,,0.02316261921936363,0.014586839785204777,0.0046485533381421815,0.0019235393123346958,0.2995912478961289,0.19676204215756993,0.11509176885469263,0.016430231626192195,0.010980203574577222,,,,,,MACRON,RE,22398,21708.99,9.18,25.3,2240,229,15.01,False,1087.0,HOLLANDE
44047,Couëron,244400404,presidentielle,2017,2,2017-05-07,15679,11916,3763,477,238,11201,0.7599974488168888,0.04003021148036254,0.019973145350788854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.0,0.1499866083385412,,,,,,,,,,,9521.0,0.8500133916614588,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,0.1499866083385412,,,,,,0.8500133916614588,,,,,,,,,,MACRON,RE,22398,21708.99,9.18,25.3,2240,229,15.01,False,0.0,MACRON
44047,Couëron,244400404,presidentielle,2022,1,2022-04-10,16479,12442,4037,150,46,12246,0.7550215425693306,0.012055939559556342,0.0036971547982639448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4066.0,0.3320267842560836,,,998.0,0.0814959986934509,,,82.0,0.0066960640209047,257.0,0.0209864445533235,49.0,0.0040013065490772,,,3638.0,0.2970765964396538,,,,,247.0,0.0201698513800424,,,326.0,0.0266209374489629,1117.0,0.0912134574554956,251.0,0.0204964886493548,460.0,0.0375632859709292,755.0,0.0616527845827208,False,,,,,,,,,,,,,,,,,,0.3320267842560836,,0.08149599869345092,,0.0066960640209047856,0.020986444553323533,0.004001306549077249,,0.2970765964396538,,,0.020169851380042462,,0.026620937448962927,0.09121345745549567,0.020496488649354893,0.03756328597092928,0.06165278458272089,MELENCHON,LFI,23541,22816.37,8.43,24.3,2354,235,14.51,False,1143.0,MACRON
44047,Couëron,244400404,presidentielle,2022,2,2022-04-24,16479,12359,4120,371,124,11865,0.7499848291765278,0.03001860991989643,0.01003317420503277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2848.0,0.2400337126000842,,,,,,,,,,,9017.0,0.7599662873999157,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,0.24003371260008427,,,,,,0.7599662873999157,,,,,,,,,,MACRON,RE,23541,22816.37,8.43,24.3,2354,235,14.51,False,0.0,MELENCHON
44074,Indre,244400404,europeenne,2014,1,2014-05-25,2697,1214,1483,36,24,1153,0.45012977382276603,0.029654036243822075,0.019769357495881382,288.0,0.2497831743278404,231.0,0.2003469210754553,162.0,0.1405030355594102,138.0,0.1196877710320902,115.0,0.0997398091934085,219.0,0.1899392888117953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.24978317432784042,0.20034692107545535,0.14050303555941024,0.1196877710320902,0.0997398091934085,0.1899392888117953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,RN,3853,20795.96,9.69,26.5,385,39,15.55,False,,
44074,Indre,244400404,europeenne,2019,1,2019-05-26,2834,1417,1417,43,28,1346,0.5,0.030345800988002825,0.019760056457304165,,,135.0,0.100297176820208,81.0,0.0601783060921248,189.0,0.1404160475482912,,,188.0,0.1396731054977711,444.0,0.3298662704309064,215.0,0.1597325408618127,94.0,0.0698365527488855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.10029717682020803,0.060178306092124816,0.14041604754829123,,0.13967310549777118,0.3298662704309064,0.15973254086181277,0.06983655274888559,,,,,,,,,,,,,,,,,,,,,,,,,,,LREM,RE,4049,21856.76,8.94,25.5,405,40,15.05,False,196.0,FN
44074,Indre,244400404,legislative,2012,1,2012-06-10,2644,1719,925,52,34,1633,0.6501512859304085,0.030250145433391506,0.01977894124490983,,,441.0,0.2700551132884262,523.0,0.320269442743417,82.0,0.0502143294549908,114.0,0.0698101653398652,0.0,0.0,,,163.0,0.0998162890385793,,,229.0,0.1402327005511328,49.0,0.030006123698714,16.0,0.0097979179424372,16.0,0.0097979179424372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.2700551132884262,0.320269442743417,0.05021432945499082,0.06981016533986528,0.0,,0.0998162890385793,,0.14023270055113288,0.030006123698714023,0.009797917942437232,0.009797917942437232,,,,,,,,,,,,,,,,,,,,,,,PS,PS,3777,20386.19,9.99,26.9,378,39,15.75,False,,
44074,Indre,244400404,legislative,2017,1,2017-06-11,2779,1723,1056,52,34,1637,0.6200071968333933,0.030179918746372606,0.019733023795705164,,,262.0,0.160048869883934,82.0,0.0500916310323763,66.0,0.0403176542455711,65.0,0.0397067806963958,82.0,0.0500916310323763,769.0,0.4697617593158216,115.0,0.0702504581551618,196.0,0.1197312156383628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.16004886988393402,0.0500916310323763,0.04031765424557117,0.03970678069639585,0.0500916310323763,0.46976175931582165,0.07025045815516189,0.11973121563836286,,,,,,,,,,,,,,,,,,,,,,,,,,,LREM,RE,3970,21426.09,9.24,25.9,397,40,15.25,False,193.0,PS
44074,Indre,244400404,legislative,2022,1,2022-06-12,2920,1752,1168,53,35,1665,0.6,0.030251141552511414,0.01997716894977169,,,117.0,0.0702702702702702,,,,,,,133.0,0.0798798798798798,,,250.0,0.1501501501501501,,,,,,,,,,,666.0,0.4,499.0,0.2996996996996997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.07027027027027027,,,,0.07987987987987988,,0.15015015015015015,,,,,,0.4,0.2996996996996997,,,,,,,,,,,,,,,,,,,,,RE,RE,4172,22519.04,8.49,24.9,417,41,14.75,False,202.0,LREM
44074,Indre,244400404,municipale,2014,1,2014-03-23,2697,1483,1214,45,30,1409,0.5498702261772339,0.030343897505057317,0.020229265003371546,,,282.0,0.2001419446415897,478.0,0.3392476933995741,282.0,0.2001419446415897,,,155.0,0.1100070972320794,,,99.0,0.070262597586941,113.0,0.0801987224982257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.20014194464158977,0.33924769339957417,0.20014194464158977,,0.11000709723207949,,0.07026259758694109,0.0801987224982257,,,,,,,,,,,,,,,,,,,,,,,,,,,PS,PS,3853,20795.96,9.69,26.5,385,39,15.55,False,,
44074,Indre,244400404,municipale,2020,1,2020-03-15,2863,1231,1632,49,37,1145,0.42996856444289205,0.039805036555645816,0.030056864337936636,,,149.0,0.1301310043668122,321.0,0.2803493449781659,321.0,0.2803493449781659,,,34.0,0.0296943231441048,183.0,0.159825327510917,34.0,0.0296943231441048,103.0,0.0899563318777292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.13013100436681221,0.28034934497816594,0.28034934497816594,,0.029694323144104803,0.15982532751091702,0.029694323144104803,0.08995633187772925,,,,,,,,,,,,,,,,,,,,,,,,,,,PS,PS,4090,22075.33,8.79,25.3,409,41,14.95,False,237.0,PS
44074,Indre,244400404,presidentielle,2012,1,2012-04-22,2644,2137,507,0,29,2108,0.8082450832072617,0.0,0.01357042583060365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.0,0.3614800759013282,534.0,0.2533206831119544,261.0,0.1238140417457305,230.0,0.1091081593927893,164.0,0.0777988614800759,97.0,0.0460151802656546,26.0,0.0123339658444022,20.0,0.0094876660341555,9.0,0.00426944971537,5.0,0.0023719165085388,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,0.36148007590132825,0.25332068311195444,0.12381404174573055,0.10910815939278938,0.0777988614800759,0.04601518026565465,0.012333965844402278,0.009487666034155597,0.004269449715370019,0.0023719165085388993,,,,,,,,,,,HOLLANDE,PS,3777,20386.19,9.99,26.9,378,39,15.75,False,,
44074,Indre,244400404,presidentielle,2012,2,2012-05-06,2644,2168,476,43,11,2114,0.8199697428139183,0.019833948339483393,0.00507380073800738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.0,0.620151371807001,803.0,0.379848628192999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,0.620151371807001,0.379848628192999,,,,,,,,,,,,,,,,,,,HOLLANDE,PS,3777,20386.19,9.99,26.9,378,39,15.75,False,0.0,HOLLANDE
44074,Indre,244400404,presidentielle,2017,1,2017-04-23,2779,2249,530,29,9,2211,0.809283915077366,0.012894619831036016,0.004001778568252557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.0,0.2473993668023519,,,153.0,0.0691994572591587,,,51.0,0.0230664857530529,32.0,0.0144730890999547,10.0,0.0045228403437358,4.0,0.0018091361374943,664.0,0.3003165988240615,435.0,0.1967435549525101,255.0,0.1153324287652645,36.0,0.0162822252374491,24.0,0.010854816824966,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,0.2473993668023519,,0.06919945725915876,,0.023066485753052916,0.014473089099954772,0.004522840343735866,0.0018091361374943465,0.30031659882406153,0.19674355495251017,0.11533242876526459,0.016282225237449117,0.010854816824966078,,,,,,MACRON,RE,3970,21426.09,9.24,25.9,397,40,15.25,False,193.0,HOLLANDE
44074,Indre,244400404,presidentielle,2017,2,2017-05-07,2779,2112,667,84,42,1985,0.7599856063332134,0.03977272727272727,0.019886363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.0,0.1496221662468513,,,,,,,,,,,1688.0,0.8503778337531486,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,0.14962216624685137,,,,,,0.8503778337531486,,,,,,,,,,MACRON,RE,3970,21426.09,9.24,25.9,397,40,15.25,False,0.0,MACRON
44074,Indre,244400404,presidentielle,2022,1,2022-04-10,2920,2205,715,27,8,2170,0.7551369863013698,0.012244897959183673,0.0036281179138321997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.0,0.3313364055299539,,,177.0,0.0815668202764977,,,15.0,0.0069124423963133,45.0,0.02073732718894,9.0,0.004147465437788,,,645.0,0.2972350230414746,,,,,44.0,0.0202764976958525,,,58.0,0.0267281105990783,198.0,0.0912442396313364,44.0,0.0202764976958525,82.0,0.0377880184331797,134.0,0.0617511520737327,False,,,,,,,,,,,,,,,,,,0.3313364055299539,,0.0815668202764977,,0.0069124423963133645,0.020737327188940093,0.004147465437788019,,0.29723502304147464,,,0.020276497695852536,,0.026728110599078342,0.0912442396313364,0.020276497695852536,0.03778801843317972,0.06175115207373272,MELENCHON,LFI,4172,22519.04,8.49,24.9,417,41,14.75,False,202.0,MACRON
44074,Indre,244400404,presidentielle,2022,2,2022-04-24,2920,2190,730,66,22,2103,0.75,0.030136986301369864,0.01004566210045662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.0,0.2401331431288635,,,,,,,,,,,1598.0,0.7598668568711364,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,0.24013314312886352,,,,,,0.7598668568711364,,,,,,,,,,MACRON,RE,4172,22519.04,8.49,24.9,417,41,14.75,False,0.0,MELENCHON
44094,Mauves-sur-Loire,244400404,europeenne,2014,1,2014-05-25,2193,987,1206,30,20,938,0.45006839945280436,0.030395136778115502,0.020263424518743668,234.0,0.2494669509594882,188.0,0.2004264392324093,131.0,0.1396588486140725,113.0,0.1204690831556503,94.0,0.1002132196162046,178.0,0.1897654584221748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.24946695095948826,0.20042643923240938,0.1396588486140725,0.12046908315565032,0.10021321961620469,0.18976545842217485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,RN,3133,20784.91,9.69,26.5,313,32,15.56,False,,
44094,Mauves-sur-Loire,244400404,europeenne,2019,1,2019-05-26,2305,1153,1153,35,23,1095,0.5002169197396963,0.030355594102341718,0.0199479618386817,,,110.0,0.1004566210045662,66.0,0.0602739726027397,153.0,0.1397260273972602,,,153.0,0.1397260273972602,361.0,0.3296803652968036,175.0,0.1598173515981735,77.0,0.0703196347031963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.1004566210045662,0.06027397260273973,0.13972602739726028,,0.13972602739726028,0.32968036529680367,0.1598173515981735,0.07031963470319634,,,,,,,,,,,,,,,,,,,,,,,,,,,LREM,RE,3293,21845.15,8.94,25.5,329,33,15.06,False,160.0,FN
44094,Mauves-sur-Loire,244400404,legislative,2012,1,2012-06-10,2150,1398,753,42,28,1328,0.6502325581395348,0.030042918454935622,0.020028612303290415,,,359.0,0.2703313253012048,425.0,0.3200301204819277,66.0,0.0496987951807228,93.0,0.0700301204819277,0.0,0.0,,,133.0,0.1001506024096385,,,186.0,0.1400602409638554,40.0,0.0301204819277108,13.0,0.009789156626506,13.0,0.009789156626506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.2703313253012048,0.3200301204819277,0.04969879518072289,0.07003012048192771,0.0,,0.10015060240963855,,0.14006024096385541,0.030120481927710843,0.009789156626506024,0.009789156626506024,,,,,,,,,,,,,,,,,,,,,,,PS,PS,3072,20375.37,9.99,26.9,307,31,15.76,False,,
44094,Mauves-sur-Loire,244400404,legislative,2017,1,2017-06-11,2260,1401,859,42,28,1331,0.6199115044247787,0.029978586723768737,0.01998572448251249,,,213.0,0.160030052592036,67.0,0.0503380916604057,52.0,0.039068369646882,53.0,0.0398196844477836,67.0,0.0503380916604057,626.0,0.4703230653643876,93.0,0.0698722764838467,160.0,0.1202103681442524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.16003005259203607,0.05033809166040571,0.03906836964688205,0.039819684447783624,0.05033809166040571,0.47032306536438767,0.06987227648384674,0.12021036814425244,,,,,,,,,,,,,,,,,,,,,,,,,,,LREM,RE,3228,21414.71,9.24,25.9,323,32,15.26,False,156.0,PS
44094,Mauves-sur-Loire,244400404,legislative,2022,1,2022-06-12,2375,1425,950,43,29,1354,0.6,0.030175438596491227,0.020350877192982456,,,95.0,0.070162481536189,,,,,,,108.0,0.0797636632200886,,,203.0,0.1499261447562777,,,,,,,,,,,542.0,0.4002954209748892,406.0,0.2998522895125554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.07016248153618906,,,,0.07976366322008863,,0.1499261447562777,,,,,,0.40029542097488924,0.2998522895125554,,,,,,,,,,,,,,,,,,,,,RE,RE,3393,22507.08,8.49,24.9,339,33,14.76,False,165.0,LREM
44094,Mauves-sur-Loire,244400404,municipale,2014,1,2014-03-23,2193,1206,987,36,24,1146,0.5499316005471956,0.029850746268656716,0.01990049751243781,,,229.0,0.1998254799301919,390.0,0.3403141361256545,229.0,0.1998254799301919,,,126.0,0.1099476439790576,,,80.0,0.0698080279232111,92.0,0.0802792321116928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.19982547993019198,0.3403141361256545,0.19982547993019198,,0.1099476439790576,,0.06980802792321117,0.08027923211169284,,,,,,,,,,,,,,,,,,,,,,,,,,,PS,PS,3133,20784.91,9.69,26.5,313,32,15.56,False,,
44094,Mauves-sur-Loire,244400404,municipale,2020,1,2020-03-15,2328,1001,1327,40,30,931,0.42998281786941583,0.03996003996003996,0.029970029970029972,,,120.0,0.1288936627282492,261.0,0.280343716433942,261.0,0.280343716433942,,,28.0,0.0300751879699248,149.0,0.1600429645542427,28.0,0.0300751879699248,84.0,0.0902255639097744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.1288936627282492,0.280343716433942,0.280343716433942,,0.03007518796992481,0.16004296455424274,0.03007518796992481,0.09022556390977443,,,,,,,,,,,,,,,,,,,,,,,,,,,PS,PS,3326,22063.6,8.79,25.3,332,33,14.96,False,193.0,PS
44094,Mauves-sur-Loire,244400404,presidentielle,2012,1,2012-04-22,2150,1738,412,0,24,1714,0.8083720930232559,0.0,0.01380897583429229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.0,0.3617269544924154,434.0,0.2532088681446908,212.0,0.1236872812135355,187.0,0.1091015169194865,134.0,0.0781796966161026,79.0,0.0460910151691948,21.0,0.0122520420070011,16.0,0.0093348891481913,7.0,0.0040840140023337,4.0,0.0023337222870478,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,0.3617269544924154,0.2532088681446908,0.12368728121353559,0.10910151691948658,0.07817969661610269,0.046091015169194866,0.012252042007001166,0.009334889148191364,0.004084014002333722,0.002333722287047841,,,,,,,,,,,HOLLANDE,PS,3072,20375.37,9.99,26.9,307,31,15.76,False,,
44094,Mauves-sur-Loire,244400404,presidentielle,2012,2,2012-05-06,2150,1763,387,35,9,1719,0.82,0.019852524106636415,0.005104934770277935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.0,0.6201279813845259,653.0,0.3798720186154741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,0.6201279813845259,0.3798720186154741,,,,,,,,,,,,,,,,,,,HOLLANDE,PS,3072,20375.37,9.99,26.9,307,31,15.76,False,0.0,HOLLANDE
